id_transaccion,fecha,quarter,region,producto,categoria,cantidad,precio_unit,descuento_pct,cliente_id,vendedor,notas
TX-003973,2026-02-15,Q1,Arequipa,Teclado Mecánico,Tecnología,48,333.34,0.05,CL-2283,Diego Salazar,Compra urgente
TX-003974,2026-04-05,Q2,Trujillo,Cartucho Tinta Negra,Suministros,32,74.48,0.0,CL-7134,Ana Torres,Primera compra
TX-003975,2026-02-04,Q1,Piura,Monitor 27 4K,Tecnología,5,1740.6,0.2,CL-9426,Lucía Romero,Compra urgente
TX-003976,2026-09-10,Q3,Lima,Laptop Air 13,Tecnología,26,3301.94,0.1,CL-6996,Ana Torres,Solicita factura electrónica
TX-003977,2026-08-24,Q3,Lima,Cartucho Tinta Negra,Suministros,7,73.21,0.1,CL-5924,Ana Torres,Cliente recurrente
TX-003978,2026-12-27,Q4,Lima,Teclado Mecánico,Tecnología,47,365.53,0.1,CL-2257,José Luis Quispe,
TX-003979,2026-07-17,Q3,Trujillo,Cartucho Tinta Negra,Suministros,38,78.54,0.05,CL-5051,Ana Torres,
TX-003980,2026-02-24,Q1,Lima,Escritorio Ajustable,Mobiliario,45,1249.06,0.15,CL-9152,Ana Torres,Solicita factura electrónica
TX-003981,2026-06-14,Q2,Chiclayo,Webcam HD,Electrónica,30,181.79,0.05,CL-8191,Lucía Romero,Devolución parcial Q anterior
TX-003982,2026-02-02,Q1,Lima,Escritorio Ajustable,Mobiliario,20,1172.09,0.1,CL-5052,Ana Torres,
TX-003983,2026-09-02,Q3,Lima,Auriculares BT,Electrónica,21,226.76,0.2,CL-3779,José Luis Quispe,
TX-003984,2026-09-04,Q3,Arequipa,Auriculares BT,Electrónica,47,224.44,0.05,CL-8228,Ana Torres,"Pedido grande, descuento aplicado"
TX-003985,2026-11-10,Q4,Piura,Monitor 27 4K,Tecnología,8,1885.89,0.15,CL-9707,Ana Torres,Cliente premium
TX-003986,2026-05-05,Q2,Chiclayo,Webcam HD,Electrónica,44,177.79,0.15,CL-3695,Lucía Romero,Solicita factura electrónica
TX-003987,2026-04-24,Q2,Arequipa,Resma Papel A4,Suministros,21,26.76,0.0,CL-8296,María Fernández,Cliente premium
TX-003988,2026-01-27,Q1,Trujillo,Laptop Air 13,Tecnología,29,3359.48,0.15,CL-3771,Ana Torres,Primera compra
TX-003989,2026-06-01,Q2,Piura,Laptop Pro 15,Tecnología,33,4652.22,0.2,CL-8445,Lucía Romero,"Pedido grande, descuento aplicado"
TX-003990,2026-06-23,Q2,Piura,Teclado Mecánico,Tecnología,5,340.25,0.05,CL-9681,Diego Salazar,Compra urgente
TX-003991,2026-10-03,Q4,Lima,Laptop Pro 15,Tecnología,8,4601.53,0.2,CL-6968,José Luis Quispe,
TX-003992,2026-10-03,Q4,Chiclayo,Mouse Inalámbrico,Tecnología,8,114.01,0.0,CL-5469,María Fernández,"Pedido grande, descuento aplicado"
TX-003993,2026-02-21,Q1,Chiclayo,Webcam HD,Electrónica,39,181.04,0.0,CL-3826,Diego Salazar,"Pedido grande, descuento aplicado"
TX-003994,2026-04-15,Q2,Piura,Silla Ergonómica,Mobiliario,4,838.34,0.2,CL-1538,María Fernández,Compra urgente
TX-003995,2026-07-06,Q3,Trujillo,Laptop Pro 15,Tecnología,30,4446.6,0.2,CL-1472,José Luis Quispe,
TX-003996,2026-05-03,Q2,Cusco,Silla Ergonómica,Mobiliario,6,828.28,0.15,CL-8520,María Fernández,Solicita factura electrónica
TX-003997,2026-01-10,Q1,Chiclayo,Monitor 27 4K,Tecnología,38,1759.47,0.15,CL-6952,Lucía Romero,Compra urgente
TX-003998,2026-11-05,Q4,Chiclayo,Auriculares BT,Electrónica,48,219.0,0.05,CL-3044,José Luis Quispe,
TX-003999,2026-09-24,Q3,Trujillo,Laptop Air 13,Tecnología,21,3119.41,0.1,CL-5967,María Fernández,Solicita factura electrónica
TX-004000,2026-07-09,Q3,Piura,Cartucho Tinta Negra,Suministros,11,74.75,0.1,CL-8907,María Fernández,Compra urgente
TX-004001,2026-04-26,Q2,Cusco,Silla Ergonómica,Mobiliario,22,856.57,0.0,CL-6829,Carlos Vega,Devolución parcial Q anterior
TX-004002,2026-11-04,Q4,Piura,Laptop Pro 15,Tecnología,34,4595.0,0.1,CL-9247,María Fernández,Primera compra
TX-004003,2026-01-13,Q1,Lima,Resma Papel A4,Suministros,36,28.5,0.0,CL-2057,Ana Torres,Devolución parcial Q anterior
TX-004004,2026-06-12,Q2,Chiclayo,Silla Ergonómica,Mobiliario,32,828.07,0.0,CL-1654,María Fernández,
TX-004005,2026-10-20,Q4,Trujillo,Cartucho Tinta Negra,Suministros,29,71.54,0.0,CL-6998,Ana Torres,"Pedido grande, descuento aplicado"
TX-004006,2026-12-14,Q4,Trujillo,Lámpara LED,Mobiliario,31,98.16,0.0,CL-6241,Carlos Vega,Cliente recurrente
TX-004007,2026-04-02,Q2,Arequipa,Cartucho Tinta Negra,Suministros,11,77.79,0.0,CL-7193,María Fernández,Solicita factura electrónica
TX-004008,2026-08-26,Q3,Trujillo,Silla Ergonómica,Mobiliario,11,890.71,0.2,CL-9832,Ana Torres,Devolución parcial Q anterior
TX-004009,2026-03-11,Q1,Lima,Laptop Pro 15,Tecnología,46,4706.87,0.2,CL-1980,Carlos Vega,Compra urgente
TX-004010,2026-02-12,Q1,Chiclayo,Laptop Air 13,Tecnología,29,3242.82,0.1,CL-9377,Lucía Romero,
TX-004011,2026-05-09,Q2,Piura,Silla Ergonómica,Mobiliario,43,883.51,0.05,CL-1547,Diego Salazar,
TX-004012,2026-11-20,Q4,Cusco,Mouse Inalámbrico,Tecnología,31,119.38,0.0,CL-5726,José Luis Quispe,Cliente recurrente
TX-004013,2026-09-09,Q3,Chiclayo,Cartucho Tinta Negra,Suministros,23,77.16,0.2,CL-8486,Lucía Romero,Cliente premium
TX-004014,2026-06-28,Q2,Piura,Mouse Inalámbrico,Tecnología,28,125.46,0.15,CL-7123,Lucía Romero,
TX-004015,2026-04-14,Q2,Lima,Auriculares BT,Electrónica,34,226.52,0.15,CL-3003,Diego Salazar,
TX-004016,2026-02-21,Q1,Lima,Monitor 27 4K,Tecnología,10,1784.84,0.1,CL-6437,Diego Salazar,
TX-004017,2026-04-09,Q2,Arequipa,Mouse Inalámbrico,Tecnología,23,118.53,0.0,CL-9117,Ana Torres,Primera compra
TX-004018,2026-02-25,Q1,Lima,Cartucho Tinta Negra,Suministros,36,73.44,0.15,CL-2829,María Fernández,Compra urgente
TX-004019,2026-03-10,Q1,Trujillo,Laptop Air 13,Tecnología,5,3157.46,0.1,CL-9436,Diego Salazar,Compra urgente
TX-004020,2026-09-08,Q3,Trujillo,Teclado Mecánico,Tecnología,4,361.22,0.05,CL-6876,Diego Salazar,
TX-004021,2026-02-18,Q1,Trujillo,Cartucho Tinta Negra,Suministros,8,76.51,0.05,CL-1780,José Luis Quispe,Devolución parcial Q anterior
TX-004022,2026-01-18,Q1,Lima,Lámpara LED,Mobiliario,29,92.62,0.0,CL-3997,María Fernández,Devolución parcial Q anterior
TX-004023,2026-07-17,Q3,Chiclayo,Cartucho Tinta Negra,Suministros,12,76.59,0.2,CL-8758,Ana Torres,
TX-004024,2026-04-15,Q2,Chiclayo,Escritorio Ajustable,Mobiliario,22,1185.53,0.0,CL-4041,María Fernández,
TX-004025,2026-06-15,Q2,Trujillo,Auriculares BT,Electrónica,7,221.27,0.2,CL-9519,José Luis Quispe,
TX-004026,2026-02-21,Q1,Lima,Auriculares BT,Electrónica,13,217.15,0.2,CL-4779,José Luis Quispe,Compra urgente
TX-004027,2026-03-18,Q1,Cusco,Webcam HD,Electrónica,1,180.39,0.0,CL-4084,José Luis Quispe,Primera compra
TX-004028,2026-06-10,Q2,Piura,Laptop Air 13,Tecnología,40,3273.54,0.15,CL-8668,Carlos Vega,Devolución parcial Q anterior
TX-004029,2026-09-09,Q3,Piura,Lámpara LED,Mobiliario,23,97.2,0.0,CL-8068,Diego Salazar,Compra urgente
TX-004030,2026-06-01,Q2,Arequipa,Laptop Air 13,Tecnología,9,3281.02,0.2,CL-3144,Carlos Vega,Cliente premium
TX-004031,2026-07-17,Q3,Piura,Monitor 27 4K,Tecnología,26,1780.39,0.1,CL-8027,María Fernández,Devolución parcial Q anterior
TX-004032,2026-07-10,Q3,Chiclayo,Teclado Mecánico,Tecnología,46,356.67,0.0,CL-3256,José Luis Quispe,
TX-004033,2026-04-09,Q2,Trujillo,Lámpara LED,Mobiliario,41,92.52,0.15,CL-9059,Carlos Vega,Compra urgente
TX-004034,2026-04-13,Q2,Cusco,Silla Ergonómica,Mobiliario,44,848.08,0.15,CL-1066,Ana Torres,
TX-004035,2026-06-05,Q2,Trujillo,Auriculares BT,Electrónica,20,221.83,0.2,CL-6959,José Luis Quispe,
TX-004036,2026-01-12,Q1,Lima,Teclado Mecánico,Tecnología,18,356.53,0.1,CL-2394,Carlos Vega,
TX-004037,2026-09-08,Q3,Trujillo,Lámpara LED,Mobiliario,16,98.91,0.2,CL-7090,Diego Salazar,
TX-004038,2026-08-13,Q3,Lima,Cartucho Tinta Negra,Suministros,15,73.54,0.15,CL-9807,Lucía Romero,Cliente recurrente
TX-004039,2026-04-22,Q2,Lima,Webcam HD,Electrónica,46,186.22,0.1,CL-7007,María Fernández,Primera compra
TX-004040,2026-05-17,Q2,Trujillo,Monitor 27 4K,Tecnología,7,1766.0,0.05,CL-4904,María Fernández,
TX-004041,2026-04-30,Q2,Trujillo,Resma Papel A4,Suministros,42,28.15,0.05,CL-8408,Diego Salazar,
TX-004042,2026-08-26,Q3,Chiclayo,Laptop Air 13,Tecnología,45,3304.99,0.15,CL-2756,Ana Torres,
TX-004043,2026-10-05,Q4,Trujillo,Escritorio Ajustable,Mobiliario,42,1226.78,0.15,CL-5887,María Fernández,
TX-004044,2026-02-09,Q1,Chiclayo,Mouse Inalámbrico,Tecnología,31,124.35,0.0,CL-9690,Ana Torres,Solicita factura electrónica
TX-004045,2026-05-31,Q2,Piura,Webcam HD,Electrónica,42,185.67,0.1,CL-4202,Ana Torres,
TX-004046,2026-01-06,Q1,Cusco,Cartucho Tinta Negra,Suministros,2,73.32,0.0,CL-1244,Diego Salazar,
TX-004047,2026-06-15,Q2,Chiclayo,Webcam HD,Electrónica,41,188.87,0.05,CL-4973,Ana Torres,Cliente premium
TX-004048,2026-04-01,Q2,Cusco,Auriculares BT,Electrónica,26,229.61,0.15,CL-5357,Diego Salazar,
TX-004049,2026-05-03,Q2,Trujillo,Mouse Inalámbrico,Tecnología,47,119.16,0.15,CL-8306,Lucía Romero,Cliente premium
TX-004050,2026-06-16,Q2,Lima,Resma Papel A4,Suministros,5,26.73,0.0,CL-8240,José Luis Quispe,Primera compra
TX-004051,2026-04-29,Q2,Arequipa,Laptop Pro 15,Tecnología,46,4411.57,0.15,CL-4060,Lucía Romero,Primera compra
TX-004052,2026-05-24,Q2,Trujillo,Escritorio Ajustable,Mobiliario,29,1240.34,0.0,CL-7954,Carlos Vega,Cliente recurrente
TX-004053,2026-10-07,Q4,Arequipa,Laptop Pro 15,Tecnología,6,4702.89,0.0,CL-2287,Ana Torres,
TX-004054,2026-10-23,Q4,Trujillo,Resma Papel A4,Suministros,25,28.93,0.2,CL-2702,María Fernández,Cliente premium
TX-004055,2026-01-03,Q1,Lima,Webcam HD,Electrónica,2,178.14,0.0,CL-6435,Lucía Romero,Cliente recurrente
TX-004056,2026-05-18,Q2,Arequipa,Resma Papel A4,Suministros,5,26.76,0.05,CL-7369,Carlos Vega,Cliente premium
TX-004057,2026-11-06,Q4,Trujillo,Auriculares BT,Electrónica,27,220.39,0.0,CL-8264,Carlos Vega,Primera compra
TX-004058,2026-07-13,Q3,Trujillo,Monitor 27 4K,Tecnología,40,1777.75,0.1,CL-6599,Lucía Romero,Primera compra
TX-004059,2026-03-16,Q1,Chiclayo,Webcam HD,Electrónica,6,173.21,0.1,CL-2149,José Luis Quispe,Cliente premium
TX-004060,2026-08-05,Q3,Chiclayo,Escritorio Ajustable,Mobiliario,13,1152.7,0.2,CL-7076,José Luis Quispe,Devolución parcial Q anterior
TX-004061,2026-02-22,Q1,Piura,Resma Papel A4,Suministros,20,27.03,0.2,CL-4862,María Fernández,Cliente premium
TX-004062,2026-01-08,Q1,Lima,Cartucho Tinta Negra,Suministros,27,72.79,0.15,CL-3394,Lucía Romero,Cliente recurrente
TX-004063,2026-08-19,Q3,Trujillo,Lámpara LED,Mobiliario,1,97.41,0.1,CL-4051,Lucía Romero,Compra urgente
TX-004064,2026-07-08,Q3,Arequipa,Teclado Mecánico,Tecnología,32,345.86,0.0,CL-8295,María Fernández,
TX-004065,2026-10-04,Q4,Arequipa,Lámpara LED,Mobiliario,25,94.4,0.2,CL-2597,Ana Torres,
TX-004066,2026-05-06,Q2,Arequipa,Lámpara LED,Mobiliario,48,95.93,0.1,CL-6032,Diego Salazar,
TX-004067,2026-11-08,Q4,Cusco,Auriculares BT,Electrónica,15,230.12,0.05,CL-1746,Ana Torres,
TX-004068,2026-06-03,Q2,Lima,Silla Ergonómica,Mobiliario,25,871.8,0.1,CL-7524,María Fernández,Primera compra
TX-004069,2026-09-27,Q3,Trujillo,Escritorio Ajustable,Mobiliario,4,1217.49,0.05,CL-2348,Diego Salazar,Primera compra
TX-004070,2026-02-06,Q1,Lima,Escritorio Ajustable,Mobiliario,45,1229.26,0.05,CL-9455,María Fernández,Primera compra
TX-004071,2026-02-05,Q1,Trujillo,Laptop Air 13,Tecnología,41,3270.17,0.1,CL-8937,Lucía Romero,"Pedido grande, descuento aplicado"
TX-004072,2026-10-13,Q4,Trujillo,Laptop Air 13,Tecnología,18,3260.88,0.15,CL-8698,María Fernández,Cliente premium
TX-004073,2026-11-01,Q4,Arequipa,Laptop Pro 15,Tecnología,23,4498.38,0.0,CL-4136,Lucía Romero,Cliente premium
TX-004074,2026-12-10,Q4,Lima,Lámpara LED,Mobiliario,43,95.64,0.2,CL-8040,José Luis Quispe,Primera compra
TX-004075,2026-04-29,Q2,Piura,Silla Ergonómica,Mobiliario,15,846.73,0.0,CL-2211,Carlos Vega,
TX-004076,2026-01-09,Q1,Piura,Auriculares BT,Electrónica,12,217.69,0.0,CL-3606,Diego Salazar,Solicita factura electrónica
TX-004077,2026-12-24,Q4,Arequipa,Resma Papel A4,Suministros,12,27.36,0.15,CL-2192,María Fernández,Primera compra
TX-004078,2026-08-08,Q3,Chiclayo,Laptop Air 13,Tecnología,35,3153.67,0.0,CL-1486,María Fernández,Solicita factura electrónica
TX-004079,2026-04-01,Q2,Arequipa,Laptop Air 13,Tecnología,11,3177.13,0.15,CL-4302,José Luis Quispe,Devolución parcial Q anterior
TX-004080,2026-10-06,Q4,Chiclayo,Mouse Inalámbrico,Tecnología,5,120.95,0.15,CL-6171,Diego Salazar,
TX-004081,2026-11-26,Q4,Lima,Webcam HD,Electrónica,9,180.0,0.1,CL-8760,Diego Salazar,
TX-004082,2026-04-14,Q2,Trujillo,Laptop Pro 15,Tecnología,49,4323.58,0.1,CL-1310,María Fernández,"Pedido grande, descuento aplicado"
TX-004083,2026-10-08,Q4,Lima,Monitor 27 4K,Tecnología,43,1771.2,0.2,CL-4662,Carlos Vega,Devolución parcial Q anterior
TX-004084,2026-10-15,Q4,Arequipa,Laptop Pro 15,Tecnología,47,4444.29,0.15,CL-7426,Carlos Vega,
TX-004085,2026-07-03,Q3,Cusco,Mouse Inalámbrico,Tecnología,14,122.48,0.15,CL-2813,Carlos Vega,
TX-004086,2026-08-19,Q3,Lima,Webcam HD,Electrónica,22,176.99,0.0,CL-7630,Carlos Vega,
TX-004087,2026-04-09,Q2,Cusco,Resma Papel A4,Suministros,25,26.62,0.1,CL-6130,María Fernández,Devolución parcial Q anterior
TX-004088,2026-12-06,Q4,Arequipa,Silla Ergonómica,Mobiliario,26,814.67,0.0,CL-6065,Ana Torres,
TX-004089,2026-12-25,Q4,Lima,Laptop Air 13,Tecnología,2,3199.04,0.05,CL-2124,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-004090,2026-12-25,Q4,Chiclayo,Mouse Inalámbrico,Tecnología,30,116.26,0.15,CL-2513,Diego Salazar,Solicita factura electrónica
TX-004091,2026-09-27,Q3,Chiclayo,Escritorio Ajustable,Mobiliario,2,1199.35,0.1,CL-8895,María Fernández,
TX-004092,2026-01-16,Q1,Chiclayo,Teclado Mecánico,Tecnología,14,352.6,0.2,CL-8880,Ana Torres,"Pedido grande, descuento aplicado"
TX-004093,2026-05-14,Q2,Lima,Resma Papel A4,Suministros,15,29.21,0.2,CL-5072,María Fernández,Solicita factura electrónica
TX-004094,2026-06-12,Q2,Cusco,Webcam HD,Electrónica,34,182.8,0.0,CL-6362,María Fernández,
TX-004095,2026-12-17,Q4,Arequipa,Monitor 27 4K,Tecnología,44,1715.59,0.2,CL-5877,José Luis Quispe,Cliente recurrente
TX-004096,2026-07-19,Q3,Arequipa,Teclado Mecánico,Tecnología,35,345.83,0.2,CL-5633,Carlos Vega,Cliente premium
TX-004097,2026-07-15,Q3,Cusco,Laptop Air 13,Tecnología,22,3293.91,0.0,CL-7409,Carlos Vega,Cliente premium
TX-004098,2026-02-23,Q1,Trujillo,Resma Papel A4,Suministros,26,27.33,0.05,CL-6107,Lucía Romero,
TX-004099,2026-10-17,Q4,Cusco,Silla Ergonómica,Mobiliario,26,886.12,0.2,CL-2127,Carlos Vega,Cliente premium
TX-004100,2026-05-03,Q2,Arequipa,Teclado Mecánico,Tecnología,8,351.02,0.0,CL-1745,Diego Salazar,Primera compra
TX-004101,2026-02-03,Q1,Chiclayo,Monitor 27 4K,Tecnología,47,1726.64,0.0,CL-8651,Carlos Vega,
TX-004102,2026-12-27,Q4,Chiclayo,Laptop Pro 15,Tecnología,46,4383.75,0.1,CL-7663,Lucía Romero,Cliente premium
TX-004103,2026-03-11,Q1,Arequipa,Silla Ergonómica,Mobiliario,12,884.54,0.2,CL-2788,Ana Torres,
TX-004104,2026-01-06,Q1,Arequipa,Resma Papel A4,Suministros,6,29.38,0.05,CL-1546,Carlos Vega,Cliente premium
TX-004105,2026-01-29,Q1,Trujillo,Monitor 27 4K,Tecnología,9,1865.34,0.15,CL-2975,María Fernández,Compra urgente
TX-004106,2026-06-15,Q2,Cusco,Laptop Pro 15,Tecnología,31,4419.3,0.15,CL-6204,María Fernández,
TX-004107,2026-02-07,Q1,Chiclayo,Silla Ergonómica,Mobiliario,2,872.85,0.0,CL-6253,Ana Torres,
TX-004108,2026-11-04,Q4,Cusco,Resma Papel A4,Suministros,6,27.22,0.05,CL-2523,Carlos Vega,Solicita factura electrónica
TX-004109,2026-07-07,Q3,Lima,Mouse Inalámbrico,Tecnología,32,118.61,0.15,CL-2585,Diego Salazar,Solicita factura electrónica
TX-004110,2026-04-29,Q2,Lima,Teclado Mecánico,Tecnología,8,356.9,0.1,CL-2869,Diego Salazar,
TX-004111,2026-01-02,Q1,Lima,Laptop Air 13,Tecnología,4,3350.05,0.05,CL-4987,María Fernández,Cliente recurrente
TX-004112,2026-06-25,Q2,Cusco,Resma Papel A4,Suministros,2,27.83,0.05,CL-3099,Ana Torres,Solicita factura electrónica
TX-004113,2026-02-25,Q1,Arequipa,Auriculares BT,Electrónica,35,219.91,0.1,CL-5106,Carlos Vega,Compra urgente
TX-004114,2026-12-23,Q4,Chiclayo,Cartucho Tinta Negra,Suministros,18,72.9,0.2,CL-1128,Diego Salazar,Cliente recurrente
TX-004115,2026-04-17,Q2,Chiclayo,Escritorio Ajustable,Mobiliario,14,1188.39,0.1,CL-9424,Diego Salazar,
TX-004116,2026-06-23,Q2,Lima,Resma Papel A4,Suministros,32,26.78,0.2,CL-9025,Lucía Romero,Cliente recurrente
TX-004117,2026-01-07,Q1,Chiclayo,Mouse Inalámbrico,Tecnología,9,124.3,0.15,CL-4047,Diego Salazar,"Pedido grande, descuento aplicado"
TX-004118,2026-02-17,Q1,Trujillo,Laptop Pro 15,Tecnología,26,4285.5,0.1,CL-8237,Lucía Romero,Solicita factura electrónica
TX-004119,2026-03-17,Q1,Arequipa,Mouse Inalámbrico,Tecnología,24,122.2,0.15,CL-5817,José Luis Quispe,Compra urgente
TX-004120,2026-01-19,Q1,Cusco,Resma Papel A4,Suministros,34,27.37,0.1,CL-1281,Lucía Romero,Cliente premium
TX-004121,2026-09-22,Q3,Cusco,Lámpara LED,Mobiliario,31,94.77,0.15,CL-3561,José Luis Quispe,Compra urgente
TX-004122,2026-12-12,Q4,Arequipa,Webcam HD,Electrónica,34,176.07,0.2,CL-1512,María Fernández,
TX-004123,2026-12-26,Q4,Chiclayo,Webcam HD,Electrónica,11,178.2,0.15,CL-7371,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-004124,2026-04-08,Q2,Lima,Monitor 27 4K,Tecnología,7,1808.42,0.0,CL-8045,Carlos Vega,Cliente recurrente
TX-004125,2026-10-15,Q4,Lima,Laptop Pro 15,Tecnología,27,4563.4,0.0,CL-6553,José Luis Quispe,
TX-004126,2026-07-03,Q3,Arequipa,Teclado Mecánico,Tecnología,3,365.41,0.2,CL-1061,María Fernández,Primera compra
TX-004127,2026-01-17,Q1,Lima,Auriculares BT,Electrónica,23,216.31,0.2,CL-3123,María Fernández,Compra urgente
TX-004128,2026-02-03,Q1,Lima,Cartucho Tinta Negra,Suministros,31,75.64,0.1,CL-5220,Carlos Vega,Compra urgente
TX-004129,2026-07-19,Q3,Cusco,Laptop Air 13,Tecnología,41,3328.55,0.05,CL-2301,Diego Salazar,Cliente recurrente
TX-004130,2026-06-04,Q2,Cusco,Laptop Air 13,Tecnología,33,3132.87,0.2,CL-1965,Lucía Romero,"Pedido grande, descuento aplicado"
TX-004131,2026-01-04,Q1,Lima,Escritorio Ajustable,Mobiliario,49,1243.81,0.1,CL-3738,Ana Torres,Devolución parcial Q anterior
TX-004132,2026-12-06,Q4,Piura,Lámpara LED,Mobiliario,28,99.35,0.05,CL-6324,María Fernández,Compra urgente
TX-004133,2026-09-24,Q3,Chiclayo,Webcam HD,Electrónica,22,186.25,0.05,CL-1796,María Fernández,Primera compra
TX-004134,2026-07-03,Q3,Piura,Cartucho Tinta Negra,Suministros,13,75.52,0.05,CL-9984,Diego Salazar,Compra urgente
TX-004135,2026-12-27,Q4,Trujillo,Monitor 27 4K,Tecnología,33,1839.98,0.05,CL-5130,Lucía Romero,Solicita factura electrónica
TX-004136,2026-12-21,Q4,Chiclayo,Laptop Pro 15,Tecnología,40,4491.48,0.05,CL-2548,Diego Salazar,Solicita factura electrónica
TX-004137,2026-12-22,Q4,Cusco,Lámpara LED,Mobiliario,16,95.92,0.15,CL-1180,María Fernández,Solicita factura electrónica
TX-004138,2026-04-05,Q2,Cusco,Escritorio Ajustable,Mobiliario,4,1256.94,0.0,CL-9609,Ana Torres,"Pedido grande, descuento aplicado"
TX-004139,2026-11-18,Q4,Lima,Webcam HD,Electrónica,1,175.52,0.05,CL-6350,Lucía Romero,Cliente recurrente
TX-004140,2026-07-04,Q3,Piura,Escritorio Ajustable,Mobiliario,31,1235.11,0.0,CL-8788,Carlos Vega,Devolución parcial Q anterior
TX-004141,2026-09-23,Q3,Lima,Escritorio Ajustable,Mobiliario,33,1200.75,0.15,CL-7989,José Luis Quispe,Solicita factura electrónica
TX-004142,2026-11-10,Q4,Trujillo,Teclado Mecánico,Tecnología,6,338.69,0.2,CL-9871,María Fernández,Primera compra
TX-004143,2026-03-01,Q1,Piura,Laptop Air 13,Tecnología,2,3245.93,0.15,CL-9006,María Fernández,
TX-004144,2026-06-13,Q2,Arequipa,Auriculares BT,Electrónica,33,226.43,0.05,CL-7894,Ana Torres,
TX-004145,2026-02-17,Q1,Trujillo,Cartucho Tinta Negra,Suministros,20,75.52,0.1,CL-8659,Lucía Romero,
TX-004146,2026-04-13,Q2,Arequipa,Laptop Air 13,Tecnología,21,3307.98,0.0,CL-8712,Lucía Romero,Compra urgente
TX-004147,2026-05-31,Q2,Cusco,Resma Papel A4,Suministros,13,27.62,0.1,CL-3293,María Fernández,Solicita factura electrónica
TX-004148,2026-11-09,Q4,Trujillo,Mouse Inalámbrico,Tecnología,36,124.97,0.05,CL-6350,Lucía Romero,Cliente premium
TX-004149,2026-11-11,Q4,Arequipa,Silla Ergonómica,Mobiliario,37,862.61,0.1,CL-9872,Diego Salazar,Compra urgente
TX-004150,2026-05-23,Q2,Piura,Auriculares BT,Electrónica,3,226.67,0.1,CL-8804,Lucía Romero,
TX-004151,2026-05-01,Q2,Cusco,Auriculares BT,Electrónica,5,215.01,0.15,CL-1947,Diego Salazar,Compra urgente
TX-004152,2026-07-13,Q3,Cusco,Monitor 27 4K,Tecnología,28,1790.3,0.1,CL-2003,María Fernández,
TX-004153,2026-11-29,Q4,Piura,Teclado Mecánico,Tecnología,30,364.34,0.2,CL-2799,María Fernández,
TX-004154,2026-12-23,Q4,Arequipa,Cartucho Tinta Negra,Suministros,8,71.63,0.0,CL-7674,Diego Salazar,Compra urgente
TX-004155,2026-03-24,Q1,Cusco,Webcam HD,Electrónica,8,178.27,0.2,CL-4543,José Luis Quispe,
TX-004156,2026-03-10,Q1,Chiclayo,Laptop Pro 15,Tecnología,34,4626.14,0.15,CL-6657,José Luis Quispe,Cliente recurrente
TX-004157,2026-09-15,Q3,Cusco,Auriculares BT,Electrónica,23,225.36,0.15,CL-2257,José Luis Quispe,Devolución parcial Q anterior
TX-004158,2026-04-21,Q2,Lima,Silla Ergonómica,Mobiliario,6,879.89,0.2,CL-1538,Diego Salazar,
TX-004159,2026-03-14,Q1,Arequipa,Lámpara LED,Mobiliario,30,97.27,0.0,CL-7937,Lucía Romero,Solicita factura electrónica
TX-004160,2026-01-12,Q1,Chiclayo,Laptop Pro 15,Tecnología,4,4701.19,0.05,CL-3624,Lucía Romero,Cliente recurrente
TX-004161,2026-05-28,Q2,Piura,Resma Papel A4,Suministros,12,28.0,0.0,CL-1388,Ana Torres,Devolución parcial Q anterior
TX-004162,2026-05-24,Q2,Piura,Resma Papel A4,Suministros,35,28.35,0.15,CL-2944,Lucía Romero,
TX-004163,2026-07-25,Q3,Arequipa,Lámpara LED,Mobiliario,11,98.3,0.05,CL-3907,Carlos Vega,Solicita factura electrónica
TX-004164,2026-03-15,Q1,Chiclayo,Cartucho Tinta Negra,Suministros,4,76.51,0.05,CL-4646,Ana Torres,"Pedido grande, descuento aplicado"
TX-004165,2026-09-18,Q3,Cusco,Webcam HD,Electrónica,48,172.84,0.15,CL-9069,Carlos Vega,Compra urgente
TX-004166,2026-09-06,Q3,Piura,Auriculares BT,Electrónica,12,217.07,0.1,CL-2784,Lucía Romero,Compra urgente
TX-004167,2026-06-18,Q2,Chiclayo,Resma Papel A4,Suministros,26,28.15,0.15,CL-6436,Lucía Romero,Cliente premium
TX-004168,2026-03-08,Q1,Arequipa,Webcam HD,Electrónica,41,184.58,0.2,CL-3473,Carlos Vega,
TX-004169,2026-07-05,Q3,Chiclayo,Resma Papel A4,Suministros,9999,28.12,0.05,CL-5485,Carlos Vega,
TX-004170,2026-09-04,Q3,Trujillo,Resma Papel A4,Suministros,40,28.78,0.2,CL-3663,María Fernández,Solicita factura electrónica
TX-004171,2026-05-17,Q2,Piura,Escritorio Ajustable,Mobiliario,17,1240.51,0.1,CL-4098,Carlos Vega,
TX-004172,2026-04-07,Q2,Piura,Cartucho Tinta Negra,Suministros,42,73.24,0.05,CL-6397,María Fernández,Devolución parcial Q anterior
TX-004173,2026-07-04,Q3,Arequipa,Laptop Pro 15,Tecnología,1,4552.24,0.2,CL-6307,Lucía Romero,Cliente recurrente
TX-004174,2026-05-10,Q2,Piura,Escritorio Ajustable,Mobiliario,16,1206.85,0.1,CL-2213,Carlos Vega,
